"PREC","pop_total","pop_hisp_pct","pop_income","pop_college_pct","VR_total_2020","VR_hisp_pct_2020","VR_turnout_2020","votes_trump_2020","votes_biden_2020","votes_trump_pct_2020","votes_biden_pct_2020","votes_total_2020","VR_total_2016","VR_hisp_pct_2016","VR_turnout_2016","votes_trump_2016","votes_clinton_2016","votes_trump_pct_2016","votes_total_2016","votes_clinton_pct_2016","votes_trump_difference"
"3181",3342.72489367371,31.3536844751528,90048.4408233276,47.0716746386939,2405,19.6,78.2952182952183,1004,853,53.3191715347849,45.3000531067446,1883,1985,20.4,70.9823677581864,833,486,59.1199432221434,1409,34.4925479063165,-5.80077168735846
"3122",3896.34463169132,42.4197001988201,64253.0901994796,45.7809956845475,2420,25.7,73.595041322314,873,891,49.0174059517125,50.0280741156654,1781,2123,24.4,66.839378238342,739,587,52.0789288231149,1419,41.3671599718111,-3.06152287140234
"3059",3307.72824725045,31.2777942484435,84167,46.3006648080635,2119,29,68.2397357243983,741,686,51.2448132780083,47.4412171507607,1446,1790,28.3,61.5083798882682,583,457,52.9518619436876,1101,41.5077202543143,-1.70704866567927
"3092",3379.42265665708,18.8574073908392,98041.9583201768,58.4053539514946,2643,12.2,83.5414301929625,1399,778,63.3605072463768,35.2355072463768,2208,2697,12,76.9373377827215,1385,588,66.7469879518072,2075,28.3373493975904,-3.38648070543042
"3033",3109,19.6847861048569,82553,52.3492415834258,2209,18.5,76.1883205070168,1012,661,60.1307189542484,39.2751039809863,1683,2163,16.7,67.6375404530744,941,443,64.3198906356801,1463,30.2802460697198,-4.18917168143174
"3102",4841.65995864483,18.4512057308791,96563.9700959607,57.6458826102509,3169,20.8,76.9327863679394,1234,1162,50.6152584085316,47.66201804758,2438,3120,19.6,69.5833333333333,1213,819,55.8728696453247,2171,37.7245508982036,-5.25761123679315
"3203",417.509578544061,40.5876235049402,136471,49.463696369637,490,34.1,78.9795918367347,230,152,59.4315245478036,39.2764857881137,387,320.73101874099,1.61544930321961,73.6795186093158,138.099471407977,83.1313070639116,58.4392014519056,236.313070639116,35.178463399879,0.992323095898001
"3101",3704.12433118475,42.7281368131483,122171.377881449,55.2792527714321,2730,31,78.7912087912088,1037,1076,48.2101348210135,50.0232450023245,2151,2407,28.9,69.0901537183216,850,717,51.1124473842453,1663,43.114852675887,-2.90231256323186
"3012",1133.94198139026,40.5876235049402,136471,49.463696369637,1224,20.6,83.0882352941177,626,377,61.5535889872173,37.0698131760079,1017,779,19.9,73.5558408215661,376,165,65.6195462478185,573,28.7958115183246,-4.06595726060119
"2063",1718.67719729972,47.182337222969,110579.54799514,50.1154939600633,1918,28.7,81.7518248175183,905,639,57.7168367346939,40.7525510204082,1568,1520.3789770439,28.9359242851389,72.7926749509483,666.222311719694,377.857430527588,60.1976639712489,1106.72452678212,34.1419586702606,-2.48082723655501
"3086",2390.00361750874,43.1685393258427,82976,55.8108778310465,1818,24.3,79.8129812981298,725,699,49.9655410062026,48.1736733287388,1451,1671,23.2,75.2244165170557,682,506,54.2561654733492,1257,40.2545743834527,-4.29062446714663
"3076",1596.66681390879,26.6653245276519,128360.147389293,64.4471040964925,1378,14.1,82.2931785195936,641,479,56.5255731922399,42.2398589065256,1134,1374.24183238297,11.6562375623081,74.2737984650695,621.484450493202,348.40950921346,60.8879661802375,1020.7016090068,34.1343156647397,-4.36239298799768
"3164",2077.46246334311,29.9641862315957,131364,51.8958687040181,2071,19.7,76.8227909222598,967,607,60.779384035198,38.1521055939661,1591,1575.2248783126,6.03744726879394,71.8544328300426,701.929475392104,361.941914548405,62.0150862068966,1131.86890210925,31.9773706896552,-1.23570217169856
"3039",5295.21123665022,32.4997724745243,99340.2983307176,55.8090745517216,4455,23.1,73.6026936026936,1967,1264,59.9878011588899,38.5483379078987,3279,3857.48834314169,17.6890787686736,65.2683528685996,1546.00961973744,797.99162516976,61.4051669817265,2517.71910366682,31.6950220541903,-1.41736582283662
"3123",1389.20999511639,36.3305502033826,104792,50.814332247557,827,27.8,66.6263603385731,330,212,59.8911070780399,38.475499092559,551,1005.51165685831,4.61092123132639,65.2683528685996,402.990380262562,208.00837483024,61.4051669817265,656.280896333182,31.6950220541903,-1.5140599036866
"3096",3592.21899512397,41.1628869748141,120761.859550562,62.0979349657739,3232,22.1,80.4455445544555,1448,1109,55.6923076923077,42.6538461538462,2600,2737.77974820338,20.0087992216879,74.3451444679253,1152.53727525313,775.026590887954,56.6244326819766,2035.4063090154,38.0772422417646,-0.932124989668907
"3134",4550.98307645814,37.7144123970347,68700.0983843742,47.1938741242925,3056,39.4,57.4280104712042,508,1213,28.9458689458689,69.1168091168091,1755,2879,37.8,50.5036470996874,455,890,31.292984869326,1454,61.2104539202201,-2.34711592345705
"3149",5406.71094456648,43.054445839516,40000,65.6544054747648,3393,40.6,35.3669319186561,248,917,20.6666666666667,76.4166666666667,1200,3561,37.5,39.7641112047178,255,1022,18.0084745762712,1416,72.1751412429379,2.65819209039548
"3051",414.359783144406,45.9574468085106,133889,60.7366651383158,372,11.6,83.3333333333333,191,113,61.6129032258064,36.4516129032258,310,359,11.1,76.0445682451253,171,88,62.6373626373626,273,32.2344322344322,-1.02445941155619
"3126",2008.95785440613,40.5876235049402,136471,49.463696369637,1883,31.9,83.3244822092406,846,702,53.9196940726577,44.7418738049713,1569,1239,30.3,74.1727199354318,536,332,58.3242655059848,919,36.1262241566921,-4.40457143332702
"3106",1892.04767944423,46.4119290309643,123335.777934936,55.299554200746,1681,22.8,79.476502082094,833,490,62.3502994011976,36.6766467065868,1336,1676,22.7,72.4343675417661,757,389,62.3558484349259,1214,32.0428336079077,-0.00554903372826487
"3209",734.793009899219,46.6697652033065,112900.076190476,49.4638232928325,763,24.1,82.0445609436435,343,277,54.7923322683706,44.2492012779553,626,594,22.4,72.5589225589226,260,149,60.3248259860789,431,34.5707656612529,-5.53249371770829
"3072",5073.03870629558,33.5327601277682,93295.3226190476,49.5453631906195,4405,25.3,75.0283768444949,1797,1457,54.3721633888048,44.0847201210287,3305,3613,23.3,66.0393025186825,1349,889,56.5381391450126,2386,37.2590108968986,-2.16597575620774
"3137",4997.88177570158,40.5311016962735,86618.5016819395,51.0497996709567,5169,26.5,73.8053782162894,2014,1733,52.7916120576671,45.4259501965924,3815,4274,26.2,64.9742629854937,1518,1090,54.6633057256032,2777,39.2509902772776,-1.87169366793607
"3201",4339.23033665689,39.0219904242039,115815.804388422,51.6218741708832,4403,19.9,78.2875312287077,2062,1338,59.8201334493763,38.81636205396,3447,3590.7751216874,13.7625527312061,71.8544328300426,1600.0705246079,825.058085451595,62.0150862068966,2580.13109789075,31.9773706896552,-2.19495275752029
"3087",2379.39406779661,40.2869682691763,72593.0774058577,24.4318944404173,1748,27.2,69.1075514874142,668,526,55.2980132450331,43.5430463576159,1208,1658,23.5,64.8371531966224,636,393,59.1627906976744,1075,36.5581395348837,-3.8647774526413
"3088",4905.91358237436,30.6962954146647,93392.2467334125,47.5965344618692,3805,21.6,75.2168199737188,1482,1345,51.7819706498952,46.995108315863,2862,2907,19.6,70.7946336429309,1202,745,58.4062196307094,2058,36.2001943634597,-6.62424898081424
"3124",3786.90381889967,40.615999885462,77778.5489260143,51.2629249414346,4308,22.3,77.6230269266481,1756,1545,52.511961722488,46.2021531100478,3344,2401,21,66.5972511453561,910,617,56.9105691056911,1599,38.5866166353971,-4.39860738320301
"3058",7180,45.2924791086351,59368,52.2551808208045,3767,35.4,65.9676134855323,871,1555,35.0503018108652,62.5754527162978,2485,3367.37574252079,22.2309536667027,54.8197650870798,673.065989847716,1026.98822767037,36.4610269671223,1845.98747164921,55.6335426671592,-1.41072515625709
"3142",874.511312992801,41.8213100651346,76327,52.1731601731602,557,30.5,63.016157989228,129,215,36.7521367521368,61.2535612535613,351,252,31.3,49.6031746031746,50,62,40,125,49.6,-3.24786324786324
"3074",3163.80983355653,43.6662261657542,93648,61.0716099542915,2599,22.7,79.646017699115,1029,1009,49.7101449275362,48.743961352657,2070,2528,22.1,73.5363924050633,965,781,51.9096288327058,1859,42.0118343195266,-2.19948390516952
"3184",434.466146726088,41.8213100651346,76327,52.1731601731602,265,40,57.7358490566038,79,70,51.6339869281046,45.7516339869281,153,281,32,49.1103202846975,75,50,54.3478260869565,138,36.231884057971,-2.71383915885193
"3130",2280.89908501131,23.3797206874975,183152.662817552,80.0522715802881,1858,14.3,80.4090419806243,826,643,55.2878179384203,43.0388219544846,1494,1829.75816761703,15.0437624376919,74.8895900695878,808.515549506798,471.59049078654,59.0028824977881,1370.2983909932,34.41516781208,-3.71506455936779
"3075",3808.17563708497,33.945505667055,186228.669387755,68.9625669221881,3104,15.6,83.4407216494845,1512,1040,58.3783783783784,40.1544401544402,2590,2913.70939675174,15.4190835266821,76.1693410720382,1375.78016241299,732.15777262181,61.990138951143,2219.35324825986,32.9896907216495,-3.61176057276462
"3095",5073.94932659933,38.7291704815968,70257,55.6001337345369,3280,34.1,57.8048780487805,631,1238,33.2805907172996,65.295358649789,1896,2595,33.1,50.7514450867052,446,754,33.8648443432043,1317,57.2513287775247,-0.584253625904672
"3151",3604.36461548944,33.0423251907546,114184.518705763,57.3599373816986,3073,27.1,79.2710706150342,1324,1082,54.3513957307061,44.4170771756979,2436,2059.67210745035,14.3272785377492,70.0275676486043,763.602015420936,576.149378972579,52.9419503638464,1442.33827838423,39.94550984378,1.40944536685966
"3098",1963.86242090223,47.2972972972973,127707,57.2869955156951,1307,29,78.194338179036,506,501,49.5107632093933,49.0215264187867,1022,1270,26.7,69.1338582677165,454,355,51.7084282460137,878,40.4328018223235,-2.19766503662032
"3210",3874.70133640936,40.3669763620048,114801.26142184,61.7038570111659,2702,27.4,73.6121391561806,837,1129,42.0814479638009,56.7621920563097,1989,1944.19314674896,13.6607747153347,69.3828479829014,704.335000532085,545.392146429712,52.2140931844436,1348.93657550282,40.4312668463612,-10.1326452206427
"3185",450.993672177996,47.2972972972973,127707,57.2869955156951,281,29.9,77.2241992882562,88,126,40.5529953917051,58.0645161290323,217,222,29.3,73.4234234234234,90,60,55.2147239263804,163,36.8098159509202,-14.6617285346753
"3190",884.344560114309,47.2972972972973,127707,57.2869955156951,449,35.4,64.3652561247216,100,183,34.6020761245675,63.3217993079585,289,370.617407639324,13.2578584846587,63.0081300813008,104.455854727614,112.490920475892,44.7311827956989,233.51909830933,48.1720430107527,-10.1291066711314
"3168",876.625842008573,47.2972972972973,127707,57.2869955156951,583,25.2,80.1029159519725,216,250,46.2526766595289,53.5331905781585,467,367.382592360676,13.1421415153413,63.0081300813008,103.544145272386,111.509079524108,44.7311827956989,231.48090169067,48.1720430107527,1.52149386382999
"3198",1226.1735047969,47.2972972972973,127707,57.2869955156951,758,23.7,77.5725593667546,270,310,45.9183673469388,52.7210884353742,588,676.587809103796,5.18431249015593,67.5381827595133,226.638525752087,199.315797763427,49.5975469528555,456.955111041109,43.6182445381372,-3.67917960591672
"3189",1542.8925579103,45.9574468085106,133889,60.7366651383158,1108,24,78.7003610108303,370,494,42.4311926605505,56.651376146789,872,897,24.9,71.5719063545151,264,324,41.1214953271028,642,50.4672897196262,1.30969733344766
"3099",5326.97127919674,42.6206554020289,121781.379224747,55.097613231377,3533,30.7,77.5827908293235,1305,1408,47.6103611820503,51.3681138270704,2741,3186.4121908962,24.4156875098441,67.5381827595133,1067.36147424791,938.684202236573,49.5975469528555,2152.04488895889,43.6182445381372,-1.98718577080516
"3194",6049.9538175294,20.9730140630939,119904,64.7121916338935,4259,22.9,78.868278938718,2000,1297,59.5415302173266,38.6126823459363,3359,2837.98976716595,8.62174106480795,73.7974683544304,1418.99488358297,561.952765831232,67.7530017152659,2094.36460032626,26.8316589071306,-8.21147149793926
"3055",3207.45133971215,25.9328341625952,110560.569237235,51.9751223470317,3289,17.2,80.3587716631195,1788,822,67.6503972758229,31.1010215664018,2643,1951.45113450986,5.92845914281477,73.7974683544304,975.725567254931,386.40849770132,67.7530017152659,1440.12153344209,26.8316589071306,-0.102604439442942
"3174",3907.08895536487,25.0790305584826,109051,52.1214406939468,4230,21.3,82.2458628841608,1962,1482,56.39551595286,42.5984478298362,3479,3132.38310908217,15.7771023546372,73.6795186093158,1348.73282075925,811.892479577126,58.4392014519056,2307.92479577126,35.178463399879,-2.04368549904559
"3202",1516.64064057412,20.9730140630939,119904,64.7121916338935,1168,29.8,76.027397260274,442,429,49.7747747747748,48.3108108108108,888,935.240869774147,4.71059586737146,73.6795186093158,402.693416626622,242.408097068717,58.4392014519056,689.08097068717,35.178463399879,-8.66442667713084
"3121",6796.736101407,36.530794830662,108570.171550346,58.8568185031099,4810,22.3,72.7650727650728,1754,1694,50.1142857142857,48.4,3500,4155,20.8,64.4765342960289,1448,1054,54.0500186636805,2679,39.3430384471818,-3.93573294939476
"3052",9377.0441373161,48.0743090167648,117037,55.3385028332836,5008,26.1,72.823482428115,1862,1743,51.0556621880998,47.7927063339731,3647,4627,24.9,64.512643181327,1605,1240,53.7688442211055,2985,41.5410385259631,-2.71318203300572
"3001",6612.95586268391,43.6964843878159,88164.565181922,55.9472091103725,3760,22.3,71.1702127659574,1337,1305,49.9626307922272,48.7668161434978,2676,3022,20,63.7326273990735,1026,779,53.2710280373832,1926,40.4465212876428,-3.30839724515597
"3007",3648.07757492621,39.5738244486771,101142.181062802,53.5792628969601,3304,24.9,71.7312348668281,1112,1224,46.9198312236287,51.6455696202532,2370,2776,23.8,61.9596541786743,891,730,51.8023255813954,1720,42.4418604651163,-4.88249435776666
"3042",2884.68048029355,34.9604429784953,120441.596251673,58.2547235079361,2444,20.9,76.8003273322422,999,851,53.2232285562067,45.3383058071391,1877,2194.40458579882,9.85318047337278,67.0583298363407,827.851331360947,551.593934911243,56.2578222778473,1471.53106508876,37.4843554443054,-3.0345937216406
"3163",3628.49731811305,39.3029186738453,95445,62.2779043280182,2673,24.7,75.4582865693977,1062,928,52.6524541398116,46.0089241447695,2017,2577,22.6,66.8994955374466,929,692,53.8863109048724,1724,40.1392111368909,-1.23385676506079
"3199",4139.22116589491,33.5958644615836,112114.288575668,59.191286857324,3580,21.1,72.7653631284916,1441,1138,55.3166986564299,43.6852207293666,2605,3013.63079677708,9.31652641002686,67.4034919109403,1165.28988361683,760.28648164727,57.3669201520913,2031.29239033124,37.4287072243346,-2.05022149566132
"3125",4338.02089106312,35.1739918664862,95981.1033229491,58.4195348600935,3806,18.7,77.1939043615344,1558,1342,53.0292716133424,45.6773315180395,2938,3229.36920322292,9.98347358997314,67.4034919109403,1248.71011638317,814.713518352731,57.3669201520912,2176.70760966876,37.4287072243346,-4.33764853874884
"4042",466.480158424312,55.0299046933066,53973.1782477341,17.6794312373141,210,20,75.7142857142857,57,97,35.8490566037736,61.0062893081761,159,282.406426627591,6.40445188751657,44.869037798832,32.9415835135952,85.9040657781499,25.9969943687091,126.713046309864,67.7941761167038,9.85206223506446
"4040",2734.39829074954,40.7658215884247,30452.1903225806,14.7561628627052,1255,22.4,53.7051792828685,116,552,17.2106824925816,81.8991097922849,674,1259,51.7,47.3391580619539,91,486,15.2684563758389,596,81.5436241610738,1.94222611674268
"4107",1251.75740916758,42.2981752522777,63741.1486761711,26.2909861403603,1218,15.5,75.615763546798,424,484,46.0369163952226,52.5515743756786,921,1164,14.8,70.8762886597938,377,415,45.6969696969697,825,50.3030303030303,0.339946698252888
"4021",1910.56846299014,72.5463894477979,43188,6.08856088560886,1178,46.9,58.6587436332767,270,414,39.0738060781476,59.9131693198263,691,1120,47.1,54.4642857142857,254,325,41.6393442622951,610,53.2786885245902,-2.56553818414747
"4102",2289.00129907621,36.5021669229694,50403,29.2088854247857,1021,30.8,46.4250734573947,160,309,33.7552742616034,65.1898734177215,474,932,29.3,39.5922746781116,112,232,30.3523035230352,369,62.8726287262873,3.40297073856815
"4120",758.839885234762,47.2052649305747,33243.7629382304,14.601540416006,239,18,46.8619246861925,36,73,32.1428571428571,65.1785714285714,112,214,20.6,48.5981308411215,27,75,25.9615384615385,104,72.1153846153846,6.18131868131868
"4050",2444.70522906062,33.1391005528164,69500,34.6998207885305,1688,25.8,70.260663507109,627,535,52.8667790893761,45.1096121416526,1186,1587,21.7,65.5324511657215,563,412,54.1346153846154,1040,39.6153846153846,-1.26783629523932
"4131",897.149005090236,33.1391005528164,69500,34.6998207885305,410,34.9,59.5121951219512,76,165,31.1475409836066,67.6229508196721,244,383,35.2,51.9582245430809,64,129,32.1608040201005,199,64.8241206030151,-1.01326303649394
"4149",1017.65674145523,72.5463894477979,43188,6.08856088560886,564,51.6,49.290780141844,101,170,36.3309352517986,61.1510791366906,278,506,53.4,38.3399209486166,63,117,32.4742268041237,194,60.3092783505155,3.85670844767485
"4051",2239.25913928737,33.1391005528164,69500,34.6998207885305,1834,18.6,77.7535441657579,742,661,52.0336605890603,46.3534361851332,1426,1795,16.4,70.1949860724234,696,491,55.2380952380952,1260,38.968253968254,-3.20443464903494
"4049",4969.05206513548,45.853116017873,46494.8617520532,21.0342444868338,2649,29.6,54.8131370328426,474,950,32.6446280991736,65.4269972451791,1452,2136,27.7,48.2209737827715,315,658,30.5825242718447,1030,63.8834951456311,2.0621038273289
"4022",476.469700146781,72.5463894477979,43188,6.08856088560886,272,51.8,37.8676470588235,49,54,47.5728155339806,52.4271844660194,103,264,49.2,29.1666666666667,32,43,41.5584415584416,77,55.8441558441558,6.01437397553902
"4053",3392.89274869428,38.6433999437095,61484,31.0635671672495,2269,33.5,63.8166593212869,573,852,39.5718232044199,58.8397790055249,1448,1841,31,54.6985334057577,429,525,42.6017874875869,1007,52.1350546176763,-3.029964283167
"4052",3103.75027329042,38.6433999437095,61484,31.0635671672495,2273,25.1,67.6198856137264,710,803,46.1938841899805,52.2446324007807,1537,2121,22.6,62.3762376237624,670,583,50.6424792139078,1323,44.0665154950869,-4.44859502392731
"4090",3672.63375622888,37.0908844383207,72818.5684313247,23.3233909956317,2342,24.8,59.9487617421008,632,739,45.014245014245,52.6353276353276,1404,2112,23.1,57.8598484848485,573,570,46.8903436988543,1222,46.6448445171849,-1.87609868460932
"4105",3088.46311905935,29.188361538759,83498.3615007013,37.7456056540388,2027,30.3,71.7809570794277,789,634,54.2268041237113,43.573883161512,1455,1828,29.4,63.8402625820569,632,462,54.1559554413025,1167,39.5886889460154,0.0708486824088581
"4057",2100.65557591992,26.4232430310169,69175,42.6819461198231,1714,13,78.4130688448075,799,530,59.4494047619048,39.4345238095238,1344,1674,13.5,70.5495818399044,751,361,63.5901778154107,1181,30.567315834039,-4.1407730535059
"4158",1075.82458516763,31.0377064506077,93078,34.4441210710128,564,21.8,57.0921985815603,115,199,35.7142857142857,61.8012422360248,322,482,18.3,48.3402489626556,90,124,38.6266094420601,233,53.2188841201717,-2.91232372777437
"4097",4619.52556721978,31.0377064506077,93078,34.4441210710128,2255,26.7,65.6319290465632,690,762,46.6216216216216,51.4864864864865,1480,1544,26.6,59.7150259067358,420,432,45.5531453362256,922,46.8546637744035,1.06847628539602
"4152",2742.07048404221,54.2963872839525,52822.4719161516,14.2278119771072,2190,33.7,58.8127853881278,475,785,36.8788819875776,60.9472049689441,1288,2059,30.6,50.0242836328315,421,544,40.873786407767,1030,52.8155339805825,-3.99490442018935
"4063",2231.58981050759,44.7319848320323,24751.8089468779,6.57644699379754,1136,49.3,47.0070422535211,208,314,38.9513108614232,58.8014981273408,534,1071,49.3,39.9626517273576,143,259,33.411214953271,428,60.5140186915888,5.5400959081522
"4045",5731.21821164889,52.5993883792049,43548,13.5124051671109,2549,41.9,60.690466849745,585,938,37.8151260504202,60.6334841628959,1547,2411,40.4,54.1683948569058,487,740,37.2894333843798,1306,56.6615620214395,0.525692666040385
"4047",6186.15313559406,69.1250314459771,38860.5727193745,9.41020399829333,2948,47.1,53.3921302578019,548,1000,34.8157560355781,63.5324015247776,1574,2631,46.3,46.2181679969593,400,733,32.8947368421053,1216,60.2796052631579,1.92101919347288
"4142",1586.37900874636,44.1322629969419,23319,6.0477280156914,828,22,43.3574879227053,57,296,15.8774373259053,82.4512534818942,359,786,21.4,36.3867684478371,34,248,11.8881118881119,286,86.7132867132867,3.9893254377934
"4064",3827.97127979233,46.3566183628858,40769.4100756983,11.0342551256275,2425,39.4,61.6082474226804,665,806,44.5113788487282,53.9491298527443,1494,2404,35.9,53.2861896838602,569,650,44.4184231069477,1281,50.7416081186573,0.0929557417805427
"4160",2931.72383672098,54.3122404104569,54063,17.8934526230175,2095,37.9,59.8090692124105,375,860,29.9281723862729,68.635275339186,1253,1613,38.9,51.5189088654681,229,544,27.5571600481348,831,65.4632972322503,2.37101233813817
"4080",4950.69723112717,71.1309626420313,51957.9947241152,12.8777839827058,2412,43.9,56.5505804311774,474,872,34.7507331378299,63.9296187683284,1364,2305,71.7333333333333,45.9918052542781,344.222222222222,661.111111111111,32.4703909443455,1060.11111111111,62.3624358033749,2.28034219348446
"4106",1617.90320699708,44.1322629969419,23319,6.0477280156914,617,47.8,42.1393841166937,74,181,28.4615384615385,69.6153846153846,260,591,44.5,37.7326565143824,57,156,25.5605381165919,223,69.9551569506726,2.90100034494653
"4161",1799.612280363,45.3566621803499,63462,39.9389397724119,757,23.8,56.9352708058124,64,361,14.8491879350348,83.7587006960557,431,599,27.7,44.4073455759599,40,214,15.0375939849624,266,80.4511278195489,-0.188406049927604
"4065",9540.14883302005,55.5148883066256,53945.1364297706,22.1991219248514,4512,44.3,52.1498226950355,666,1655,28.3042923926902,70.3357416064598,2353,3816.59357337241,40.9622147791501,44.9399656946827,449.836194264182,1154.98482311074,26.226826608506,1715.17584257902,67.3391494002181,2.07746578418419
"4076",7398.20390182505,61.2045760430686,65357,18.7304890738814,3676,41.6,55.8215451577802,709,1308,34.551656920078,63.7426900584795,2052,2703,44.1,49.3155752867185,413,843,30.9827456864216,1333,63.2408102025506,3.56891123365637
"4143",7167.22572578765,44.736905343286,60152.8520497165,25.5114184675838,4657,31.1,61.5847111874597,793,2014,27.649930264993,70.2231520223152,2868,3371,28.7,50.9937703945417,445,1184,25.8871436881908,1719,68.8772542175683,1.76278657680222
"4066",4495.95893535874,47.2350813366949,62310.6587047939,25.4612172828439,3461,30.2,61.9474140421843,700,1413,32.6492537313433,65.9048507462687,2144,3209,30.6,53.3499532564662,577,1061,33.7032710280374,1712,61.9742990654206,-1.0540172966941
"4072",2864.76997112608,46.0863377609108,63051,17.9347826086957,3044,26.1,72.8646517739816,1561,632,70.3787195671776,28.4941388638413,2218,2731,24.3,65.3240571219334,1245,468,69.7869955156951,1784,26.2331838565022,0.591724051482572
"4078",1399.97074405722,38.514162823638,69485.8559847401,25.167404174798,1389,18.5,70.4823614110871,740,231,75.5873340143003,23.5955056179775,979,1274,17.3,61.6954474097331,594,158,75.5725190839695,786,20.1017811704835,0.0148149303308429
"4071",1651.49872104583,25.6443432197755,89131.219843342,30.1724411424316,1530,12.5,77.6470588235294,974,200,81.986531986532,16.8350168350168,1188,1414,10.6,71.1456859971711,817,159,81.2127236580517,1006,15.8051689860835,0.7738083284803
"4136",1258.26272123894,39.6075894782234,67412,25.0809061488673,988,25.5,75.5060728744939,380,349,50.9383378016086,46.7828418230563,746,295,21.7,55.9322033898305,126,36,76.3636363636364,165,21.8181818181818,-25.4252985620278
"4059",3172.30400430214,38.4917682977964,65809.3103831205,20.2712510127896,2400,28,63.0833333333333,685,799,45.2443857331572,52.774108322325,1514,2188,26.5,56.6270566727605,610,552,49.2332526230831,1239,44.5520581113801,-3.98886688992593
"4132",4087.93116185359,36.5435356200528,53313,31.3436626873254,2524,20.9,66.7591125198098,568,1078,33.7091988130564,63.9762611275964,1685,2004.75584182145,8.0546634711404,56.64,413.068803674855,648.649890153785,36.3779033270559,1135.49370880767,57.1249215317012,-2.66870451399949
"4130",1205.23669123669,37.6458707360862,60723,26.7127693792216,850,33.6,66.8235294117647,249,304,43.8380281690141,53.5211267605634,568,548,31.9,54.7445255474453,141,141,47,300,47,-3.16197183098591
"4162",3861.31959997634,38.5882803175753,59612.7177232763,22.8805366013586,2558,32.3,63.3698201720094,710,876,43.8001233806292,54.0407156076496,1621,2269,31.1,53.9885412075804,575,563,46.9387755102041,1225,45.9591836734694,-3.13865212957484
"4043",4031.23147654806,53.7271996700555,82660.8048107255,27.0073197360916,3125,28.5,63.168,714,1219,36.1702127659575,61.7527862208713,1974,2849.01138406231,11.4466946275215,56.64,587.022967845017,921.813461154384,36.3779033270559,1613.68004793289,57.1249215317012,-0.207690561098417
"4093",4715.44974874372,52.0208083233293,70101,21.6234887737478,2784,37.1,65.1580459770115,790,990,43.5501653803749,54.5755237045204,1814,2507,35.6,56.3621858795373,647,683,45.7891012031139,1413,48.3368719037509,-2.23893582273908
"4100",1245.99230985651,46.3138385502471,63769,22.5075528700906,962,29.6,72.3492723492724,293,392,42.0977011494253,56.3218390804598,696,837,28.8,60.573476702509,207,269,40.8284023668639,507,53.0571992110454,1.26929878256139
"4054",5066.51923076923,35.586037693766,80348,26.6020374630299,3922,29.4,67.9500254971953,1180,1434,44.2776735459662,53.8086303939962,2665,3587,27.3,59.4368553108447,932,1091,43.7148217636023,2132,51.172607879925,0.562851782363978
"4199",2845.38009940917,46.3138385502471,63769,22.5075528700906,1436,35.5,59.1922005571031,307,521,36.1176470588235,61.2941176470588,850,1051,35.1,51.9505233111323,219,275,40.1098901098901,546,50.3663003663004,-3.99224305106658
"4092",1846.47521173821,47.7468813855471,54276.0040770941,19.3131130574295,1802,24.9,66.4816870144284,595,591,49.6661101836394,49.3322203672788,1198,1725,23.4,58.6666666666667,532,429,52.5691699604743,1012,42.3913043478261,-2.9030597768349
"4061",3840.52744836118,54.7532352960358,48274.7224938875,13.4437678093383,2747,39.7,49.2901346923917,399,929,29.4682422451994,68.6115214180207,1354,2585.64531331821,38.5797870483505,40.1236954000773,309.837668004887,679.643916913947,29.8651252408478,1037.45644964217,65.5105973025048,-0.396882995648379
"4060",2905.13031128366,45.9035980959367,63628.7046848857,21.6078851323906,2094,32.3,56.2559694364852,469,690,39.8132427843803,58.5738539898132,1178,2080,29.6,49.8557692307692,407,573,39.2478302796528,1037,55.2555448408872,0.565412504727462
"4156",1512.31570061902,48.6085544125609,63497,25.4336171554715,1173,22.1,61.381074168798,209,497,29.0277777777778,69.0277777777778,720,940.307090464548,20.818239608802,52.9661016949153,127.499266503667,350.622982885086,25.6,498.044009779951,70.4,3.42777777777778
"4166",688.418636787553,61.2016757936991,65269.0474898236,18.6895534795473,365,29.6,62.7397260273973,69,159,30.1310043668122,69.4323144104803,229,314.354686681794,29.1202129516495,47.5715988001808,46.1623319951126,99.3560830860534,30.8688217476816,149.543550357829,66.4395641592791,-0.737817380869384
"4126",2038.00141964879,31.8677970728592,92268.9380937787,42.1769828042577,1812,20.3,69.3156732891832,656,588,52.2292993630573,46.8152866242038,1256,1116,20.3,60.1254480286738,438,202,65.2757078986587,671,30.1043219076006,-13.0464085356014
"4058",4546.53333333333,50.8376869032607,70304,29.4841735052755,2061,23.8,62.8335759340126,790,492,61.003861003861,37.992277992278,1295,2026,22.7,56.614017769003,707,381,61.639058413252,1147,33.2170880557977,-0.635197409390955
"4087",1926.10671936759,31.9514472455649,92183,41.9993401517651,2227,16.2,80.2424786708577,605,1160,33.8556239507555,64.9132624510353,1787,1213,15.8,71.3932399010717,336,498,38.7990762124711,866,57.5057736720554,-4.94345226171568
"4081",1168.99462778204,20.0840336134454,104375,67.2014260249554,852,5.8,47.3004694835681,205,184,50.8684863523573,45.6575682382134,403,779,5.8,40.1797175866496,171,90,54.6325878594249,313,28.7539936102236,-3.76410150706759
"4151",711.883601756955,24.0297274979356,91583,30.8111380145278,610,16.9,72.6229508196721,340,98,76.7494356659142,22.1218961625282,443,507,14.2,60.9467455621302,238,57,77.0226537216828,309,18.4466019417476,-0.273218055768623
